facility_code,service_category,service_group,service_detail
RU140107,Clinical Services,Clinical Services,Disposable gloves
RU140107,Clinical Services,Clinical Services,Bin
RU140107,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
RU140107,Clinical Services,Clinical Services,Disinfectant
RU140107,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
RU140107,Clinical Services,Clinical Services,Auto disposable syringes
RU140107,Clinical Services,Clinical Services,ART providers
RU140107,Clinical Services,Clinical Services,ART Pescriptions
RU140107,Clinical Services,Clinical Services,Treatment for Opportunistic infections
RU140107,Clinical Services,Clinical Services,Fortified Protein supplimentation
RU140107,Clinical Services,Clinical Services,Paediatric-HIV servies
RU140107,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
RU140107,Clinical Services,Clinical Services,Family planning for HIV clients
RU140107,Clinical Services,Clinical Services,Condoms
RU140107,Clinical Services,Clinical Services,HIV-AIDS national guidelines
RU140107,Clinical Services,Clinical Services,Smear microscopy
RU140107,Clinical Services,Clinical Services,Xpert
RU140107,Clinical Services,Clinical Services,TB Guideliness
RU140107,Clinical Services,Clinical Services,National guidelines for TB- MDR
RU140107,Clinical Services,Clinical Services,MDR TB guidelines
RU140107,Clinical Services,Clinical Services,TB infection control guidelines
RU140107,Clinical Services,Clinical Services,Staff trained in TB Management
RU140107,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
RU140107,Clinical Services,Clinical Services,Staff trained in MDR TB
RU140107,Clinical Services,Clinical Services,Staff trained in TB Infection control
RU140107,Clinical Services,Clinical Services,Rescucitation for adults
RU140107,Clinical Services,Clinical Services,Needle holders
RU140107,Clinical Services,Clinical Services,Surgical Scissors
RU140107,Clinical Services,Clinical Services,Suction Pump and catheter
RU140107,Clinical Services,Clinical Services,Running water
RU140107,Clinical Services,Clinical Services,Hand waship soap
RU140107,Clinical Services,Clinical Services,Hand sanitiser
RU140107,Clinical Services,Clinical Services,Disposable gloves
RU140107,Clinical Services,Clinical Services,Bin
RU140107,Clinical Services,Clinical Services,Sharp container
RU140107,Clinical Services,Clinical Services,Disinfectant
RU140107,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
RU140107,Clinical Services,Clinical Services,Auto disposable syringes
RU140107,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
RU140107,Clinical Services,Clinical Services,Slide Microscopy
RU140107,Diagnostics,Diagnostics,Rapid Syphillis
RU140107,Diagnostics,Diagnostics,Rapid HIV Testing
RU140107,Diagnostics,Diagnostics,Urine protein dip stick test
RU140107,Diagnostics,Diagnostics,Urine glucose test
RU140107,Diagnostics,Diagnostics,Urine keton test
RU140107,Diagnostics,Diagnostics,DBS
RU140107,Diagnostics,Diagnostics,Malaria rapid test
RU140107,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
RU140107,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
RU140107,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
RU140107,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
RU140107,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
RU140107,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
RU140107,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC guidelines
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC job aid
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in PMTCT last 2 years
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Assisted vaginal
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Manual removal of placenta
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Guidelines
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Azithromycin
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Cefixime
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Benzathine/Benzylpenicin
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Skin disinfectant
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Chlorhexidine
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Sodium chloride injection solution
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
MU210108,Community Health,Community Health,Growth monitoring
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
MU210108,Clinical Services,Clinical Services,Running water
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
MU210108,Clinical Services,Clinical Services,Hand sanitiser
MU210108,Clinical Services,Clinical Services,Disposable gloves
MU210108,Clinical Services,Clinical Services,Bin
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
MU210108,Clinical Services,Clinical Services,Disinfectant
MU210108,Clinical Services,Clinical Services,ART providers
MU210108,Clinical Services,Clinical Services,ART Pescriptions
MU210108,Clinical Services,Clinical Services,Treatment for Opportunistic infections
MU210108,Clinical Services,Clinical Services,Palliative care Services
MU210108,Clinical Services,Clinical Services,Fortified Protein supplimentation
MU210108,Clinical Services,Clinical Services,Paediatric-HIV servies
MU210108,Clinical Services,Clinical Services,TB Treatment
MU210108,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
MU210108,Clinical Services,Clinical Services,Family planning for HIV clients
MU210108,Clinical Services,Clinical Services,Condoms
MU210108,Clinical Services,Clinical Services,HIV-AIDS national guidelines
MU210108,Clinical Services,Clinical Services,TB Guideliness
MU210108,Clinical Services,Clinical Services,National guidelines for TB- MDR
MU210108,Clinical Services,Clinical Services,MDR TB guidelines
MU210108,Clinical Services,Clinical Services,TB infection control guidelines
MU210108,Clinical Services,Clinical Services,Staff trained in TB Management
MU210108,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
MU210108,Clinical Services,Clinical Services,Staff trained in MDR TB
MU210108,Clinical Services,Clinical Services,Staff trained in TB Infection control
MU210108,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MU210108,Clinical Services,Clinical Services,Slide Microscopy
MU210108,Diagnostics,Diagnostics,Rapid Syphillis
MU210108,Diagnostics,Diagnostics,DBS
MU210108,Diagnostics,Diagnostics,Malaria rapid test
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
MU210108,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
MU210108,Community Health,Community Health,Growth monitoring
MU210108,Clinical Services,Clinical Services,Malaria diagnosis
MU210108,Clinical Services,Clinical Services,Malaria facility offer diagnosis and malaria treatment
MU210108,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MU210108,Clinical Services,Clinical Services,Slide microscopy
MU210108,Clinical Services,Clinical Services,Out patient services (OPD)
MU210108,Clinical Services,Clinical Services,Rapid Diagnostic Test (MRDT)
MU210108,Clinical Services,Clinical Services,Malaria Diagnosis and Treatment
MU210108,Clinical Services,Clinical Services,Pneumonia treatment
MU210108,Clinical Services,Clinical Services,ARI
MU210108,Clinical Services,Clinical Services,MCI-Integrated Mangement of child illiness
MU210108,Clinical Services,Clinical Services,ORS
MU210108,Clinical Services,Clinical Services,Diarrhoea diseases
MU210108,Clinical Services,Clinical Services,ZINC
MU210108,Clinical Services,Clinical Services,Adult less than 36 kg
MU210108,Community Health,Community Health,Growth monitoring
MU210108,Clinical Services,Clinical Services,First Line Uncomplicated Treatment
MU210108,Clinical Services,Clinical Services,Malaria diagnosis
MU210108,Clinical Services,Clinical Services,ART services
MU210108,Clinical Services,Clinical Services,HIV and AIDS Treatment
MU210108,Clinical Services,Clinical Services,Malaria facility offer diagnosis and malaria treatment
MU210108,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MU210108,Clinical Services,Clinical Services,ART providers
MU210108,Clinical Services,Clinical Services,ART Pescriptions
MU210108,Clinical Services,Clinical Services,Slide microscopy
MU210108,Clinical Services,Clinical Services,ART follow up
MU210108,Clinical Services,Clinical Services,National ART guidelines
MU210108,Clinical Services,Clinical Services,Out patient services (OPD)
MU210108,Laboratory,Laboratory,Medical devices
MU210108,Community Health,Community Health,Growth monitoring
MU210108,Clinical Services,Clinical Services,Rapid Diagnostic Test (MRDT)
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
MU210108,Clinical Services,Clinical Services,Malaria diagnosis
MU210108,Clinical Services,Clinical Services,Malaria Diagnosis and Treatment
MU210108,Clinical Services,Clinical Services,Malaria facility offer diagnosis and malaria treatment
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
MU210108,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
MU210108,Clinical Services,Clinical Services,Slide microscopy
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
MU210108,Clinical Services,Clinical Services,Out patient services (OPD)
MU210108,Clinical Services,Clinical Services,Pneumonia treatment
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
MU210108,Clinical Services,Clinical Services,Rapid Diagnostic Test (MRDT)
MU210108,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
